ID_Cliente,Evasion,Genero,EsAdultoMayor,TienePareja,TieneDependientes,AntigüedadMeses,ServicioTelefonico,MultiplesLineas,TipoInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionEquipos,SoporteTecnico,TVStreaming,PeliculasStreaming,TipoContrato,FacturaDigital,MetodoPago,CargosMensuales,CargosTotales,CargosDiarios
0310-SUCIN,False,Female,0,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.8,6046.1,2.79
0310-VQXAM,False,Male,0,False,False,9,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.85,178.8,0.65
0311-QYWSS,False,Female,0,False,False,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.45,314.6,1.62
0311-UNPFF,True,Female,0,False,False,26,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,2.92
0314-TKOSI,False,Female,0,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,322.9,1.81
0315-LVCRK,False,Male,0,False,False,11,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,84.8,888.75,2.79
0318-QUUOB,True,Male,0,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.55,80.55,2.65
0318-ZOPWS,False,Female,0,True,False,49,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.15,973.35,0.66
0319-QZTCO,False,Female,0,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,168.6,1.93
0320-DWVTU,False,Female,0,False,False,53,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Mailed check,99.5,5424.25,3.27
0320-JDNQG,True,Male,0,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.85,2331.3,3.28
0322-CHQRU,True,Male,0,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.35,89.5,1.49
0322-YINQP,True,Male,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,1.59
0323-XWWTN,False,Male,0,False,True,3,True,True,No,,,,,,,Two year,True,Mailed check,26.4,121.25,0.87
0324-BRPCJ,True,Female,1,True,False,68,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.2,6851.65,3.29
0325-XBFAC,True,Male,0,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.7,740.3,3.11
0326-VDYXE,False,Female,0,True,False,70,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,97.65,6982.5,3.21
0327-WFZSY,False,Male,0,True,True,39,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Electronic check,100.0,3835.55,3.29
0328-GRPMV,True,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,2.3
0329-GTIAJ,True,Female,0,False,False,3,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,97.9,315.3,3.22
0330-BGYZE,False,Male,0,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Bank transfer (automatic),102.5,6157.6,3.37
0330-IVZHA,True,Female,0,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,330.15,2.3
0334-GDDSO,True,Male,1,False,False,3,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.35,233.7,2.67
0334-ZFJSR,False,Female,0,True,False,55,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),66.05,3462.1,2.17
0336-KXKFK,False,Male,0,False,False,72,False,,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),61.2,4390.25,2.01
0336-PIKEI,False,Male,1,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4,5360.75,2.44
0337-CNPZE,True,Female,0,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.3,4443.45,3.49
0343-QLUZP,False,Male,0,False,False,60,False,,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),39.6,2424.5,1.3
0345-HKJVM,True,Female,0,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.3,577.6,2.93
0345-XMMUG,False,Female,0,True,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.9,4854.3,3.58
0347-UBKUZ,False,Female,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.9,320.45,0.65
0348-SDKOL,True,Female,0,True,False,58,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),102.1,5885.4,3.35
0354-VXMJC,False,Male,0,True,True,23,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.6,426.65,0.64
0354-WYROK,True,Female,1,True,True,31,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.9,2911.3,3.25
0356-ERHVT,False,Male,0,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),45.9,521.9,1.51
0356-OBMAC,False,Female,1,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9,5706.3,3.28
0357-NVCRI,False,Female,0,False,True,25,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.05,471.7,0.66
0361-HJRDX,False,Female,0,False,False,68,False,,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),64.35,4539.6,2.11
0362-RAOQO,False,Female,0,False,False,40,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.65,830.25,0.65
0362-ZBZWJ,True,Male,0,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,3067.2,2.79
0363-QJVFX,True,Male,0,False,False,32,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),108.15,3432.9,3.55
0363-SVHYR,False,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.85,6263.8,2.85
0365-BZUWY,False,Male,0,True,False,17,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.55,1742.5,3.37
0365-GXEZS,False,Male,0,True,False,18,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Electronic check,78.2,1468.75,2.57
0365-TRTPY,False,Female,0,False,False,37,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,3.0
0366-NQSHS,False,Male,0,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.35,46.35,0.64
0369-ZGOVK,False,Female,0,True,True,28,True,False,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),70.4,1992.2,2.31
0373-AIVNJ,False,Male,0,False,False,9,False,,DSL,True,True,True,False,False,False,One year,False,Mailed check,39.55,373.0,1.3
0374-AACSZ,False,Female,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.15,50.15,1.65
0374-FIUCA,False,Male,0,True,False,65,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.4,1414.45,0.67
0374-IOEGQ,False,Female,0,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.6,122.7,1.47
0375-HVGXO,True,Female,0,False,False,1,False,,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.7,34.7,1.14
0376-OIWME,False,Male,0,True,False,36,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,93.6,3366.05,3.07
0376-YMCJC,True,Male,0,False,False,23,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.6,1943.2,2.98
0377-JBKKT,False,Male,0,True,True,22,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,57.95,1271.8,1.9
0378-CJKPV,False,Female,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),112.1,7965.95,3.68
0378-NHQXU,True,Female,0,True,True,17,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Electronic check,88.25,1460.65,2.9
0378-TOVMS,True,Female,0,False,False,3,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Electronic check,85.8,272.2,2.82
0378-XSZPU,True,Male,0,True,False,58,True,False,DSL,True,True,True,False,False,False,One year,False,Credit card (automatic),60.3,3563.8,1.98
0379-DJQHR,False,Male,0,True,True,67,True,False,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),81.35,5398.6,2.67
0380-NEAVX,False,Male,1,False,False,34,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,99.85,3343.15,3.28
0380-ZCSBI,False,Male,0,False,False,10,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.0,198.7,0.66
0383-CLDDA,False,Female,0,False,False,69,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.35,5897.4,2.8
0384-LPITE,False,Male,0,False,False,40,False,,DSL,True,True,True,False,True,True,One year,False,Credit card (automatic),62.05,2511.55,2.04
0384-RVBPI,False,Male,0,False,False,20,True,False,DSL,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4,1398.6,2.12
0386-CWRGM,False,Female,0,True,True,46,True,False,No,,,,,,,Two year,False,Mailed check,19.4,967.85,0.64
0388-EOPEX,True,Female,0,True,False,2,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,139.4,2.44
0390-DCFDQ,True,Female,1,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.45,70.45,2.31
0392-BZIUW,False,Female,0,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),105.0,7589.8,3.45
0394-YONDK,False,Male,0,True,True,70,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.15,1790.15,0.83
0396-HUJBP,False,Female,0,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.3,44.4,0.63
0396-UKGAI,False,Male,0,False,True,23,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),55.3,1284.2,1.82
0396-YCHWO,False,Male,0,True,False,36,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.4,3474.2,3.13
0397-GZBBC,True,Male,1,True,False,59,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),93.85,5574.75,3.08
0397-ZXWQF,False,Male,0,False,False,67,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.5,1430.95,0.67
0401-WDBXM,False,Male,0,True,True,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),105.55,7542.25,3.47
0402-CQAJN,True,Female,0,False,False,37,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),101.9,3545.35,3.35
0402-OAMEN,False,Female,0,True,True,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.45,1709.1,0.8
0404-AHASP,False,Male,0,True,False,72,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.7,1421.9,0.65
0404-SWRVG,True,Male,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,229.55,2.44
0406-BPDVR,True,Female,1,True,False,54,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Credit card (automatic),101.5,5373.1,3.33
0407-BDJKB,True,Male,0,True,False,60,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,95.75,5742.9,3.15
0409-WTMPL,False,Female,0,True,False,58,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),110.65,6526.65,3.64
0410-IPFTY,False,Female,0,True,False,31,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),83.85,2674.15,2.75
0411-EZJZE,False,Female,0,False,False,3,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,60.25,170.5,1.98
0412-UCCNP,False,Male,0,False,False,55,True,False,DSL,True,False,True,True,False,False,Two year,True,Electronic check,59.2,3175.85,1.94
0415-MOSGF,True,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.4,44.4,1.46
0419-YAAPX,False,Male,0,True,False,49,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),85.3,4297.95,2.8
0420-BWTPW,True,Male,0,False,True,8,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.5,215.2,0.84
0420-HLGXF,False,Female,1,False,False,39,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.75,4036.0,3.28
0420-TXVSG,False,Male,0,True,False,66,True,True,DSL,True,True,True,False,False,False,Two year,True,Credit card (automatic),66.1,4428.45,2.17
0422-OHQHQ,False,Female,0,True,True,15,True,False,No,,,,,,,One year,False,Mailed check,20.55,295.95,0.68
0422-UXFAP,False,Female,0,True,False,51,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,98.85,4947.55,3.25
0423-UDIJQ,False,Male,1,False,False,9,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,49.2,447.9,1.62
0426-TIRNE,True,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.9,20.9,0.69
0428-AXXLJ,False,Male,0,False,False,25,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.5,516.3,0.64
0428-IKYCP,False,Male,0,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87.0,1850.65,2.86
0430-IHCDJ,False,Male,0,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,49.0,749.25,1.61
0431-APWVY,True,Female,0,True,True,28,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Bank transfer (automatic),90.1,2598.95,2.96
0432-CAJZV,False,Male,0,False,False,3,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,90.7,237.65,2.98
0434-CSFON,False,Female,0,True,False,47,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.5,4707.1,3.3
0436-TWFFZ,False,Female,0,False,False,67,True,True,DSL,True,False,True,True,True,True,Two year,True,Mailed check,85.25,5714.2,2.8
0439-IFYUN,False,Female,1,False,False,18,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.7,1294.6,2.45
0440-EKDCF,False,Male,0,True,False,62,True,False,DSL,False,True,True,True,False,False,Two year,True,Credit card (automatic),60.15,3753.2,1.98
0440-MOGPM,False,Female,0,False,False,41,True,True,DSL,False,True,True,False,True,True,One year,True,Electronic check,80.55,3263.9,2.65
0440-QEXBZ,False,Female,0,False,False,44,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,50.15,2139.1,1.65
0440-UEDAI,False,Female,0,False,False,53,True,False,Fiber optic,False,True,True,True,False,True,One year,True,Credit card (automatic),94.45,5042.75,3.1
0442-TDYUO,False,Male,0,True,False,48,True,False,No,,,,,,,Two year,True,Mailed check,20.05,1036.0,0.66
0442-ZXKVS,False,Female,1,True,False,54,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),115.6,6431.05,3.8
0447-BEMNG,True,Female,0,True,False,48,False,,DSL,True,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),45.3,2145.0,1.49
0447-RXSGD,False,Male,0,False,False,24,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),99.65,2404.85,3.27
0454-OKRCT,False,Male,0,False,False,33,True,False,Fiber optic,False,True,False,True,False,False,Two year,False,Bank transfer (automatic),80.6,2651.1,2.65
0455-ENTCR,False,Male,0,True,False,66,True,True,DSL,True,True,False,True,True,True,Two year,False,Electronic check,85.25,5538.35,2.8
0455-XFASS,False,Female,0,True,True,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,200.2,2.28
0458-HEUZG,False,Female,0,False,False,13,False,,DSL,False,False,True,True,False,False,Two year,False,Mailed check,35.4,450.4,1.16
0459-SPZHJ,False,Male,0,True,True,63,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),83.5,5435.0,2.74
0461-CVKMU,True,Female,0,True,True,23,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,83.8,1900.25,2.75
0463-TXOAK,False,Male,0,False,True,52,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.6,1334.5,0.84
0463-WZZKO,False,Male,0,False,False,3,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),20.75,67.1,0.68
0463-ZSDNT,False,Male,0,False,False,10,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),56.75,503.25,1.86
0464-WJTKO,False,Female,0,True,True,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.1,1460.85,0.66
0468-YRPXN,False,Male,0,False,False,29,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),98.8,2807.1,3.25
0471-ARVMX,False,Female,1,True,False,62,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Electronic check,104.85,6312.9,3.44
0471-LVHGK,True,Male,0,True,False,41,True,True,DSL,False,False,True,False,True,True,One year,True,Electronic check,73.0,3001.2,2.4
0475-RIJEP,True,Male,0,False,False,43,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,77.85,3365.85,2.56
